ROWID,Country,State lgd code,State,District lgd code,District,YearCode,Year,Social group type,Land area size,Category of holdings,Net area sown,Area under current fallows,Net area cultivated,Uncultivated area 
21543,India,24,Gujarat,439,Amreli,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(1.0-2.0),Small,3868.46,0,3868.46,0
21544,India,24,Gujarat,439,Amreli,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(2.0-3.0),Semi-Medium,2766.436,0,2766.436,0
21545,India,24,Gujarat,439,Amreli,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,20 & Above,Large,21.934,0,21.934,0
21546,India,24,Gujarat,439,Amreli,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(3.0-4.0),Semi-Medium,1331.503,0,1331.503,0
21547,India,24,Gujarat,439,Amreli,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(4.0-5.0),Medium,988.233,0,988.233,0
21548,India,24,Gujarat,439,Amreli,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(5.0-7.5),Medium,1107.468,0,1107.468,0
21549,India,24,Gujarat,439,Amreli,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(7.5-10.0),Medium,369.218,0,369.218,0
21550,India,24,Gujarat,439,Amreli,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,Below 0.5,Marginal,92.017,0,92.017,0
21551,India,24,Gujarat,439,Amreli,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(0.5-1.0),Marginal,27.343,0,27.343,0
21552,India,24,Gujarat,439,Amreli,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(10.0-20.0),Large,13.021,0,13.021,0
21553,India,24,Gujarat,439,Amreli,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(1.0-2.0),Small,60.837,0,60.837,0
21554,India,24,Gujarat,439,Amreli,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(2.0-3.0),Semi-Medium,19.016,0,19.016,0
21555,India,24,Gujarat,439,Amreli,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,20 & Above,Large,0,0,0,0
21556,India,24,Gujarat,439,Amreli,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(3.0-4.0),Semi-Medium,17.577,0,17.577,0
21557,India,24,Gujarat,439,Amreli,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(4.0-5.0),Medium,13.532,0,13.532,0
21558,India,24,Gujarat,439,Amreli,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(5.0-7.5),Medium,12.12,0,12.12,0
21559,India,24,Gujarat,439,Amreli,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(7.5-10.0),Medium,0,0,0,0
21560,India,24,Gujarat,439,Amreli,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,Below 0.5,Marginal,0.9,0,0.9,0
21561,India,24,Gujarat,440,Anand,2015,"Agriculture Year (Jul - Jun), 2015",Institutional,(0.5-1.0),Marginal,3.061,0,3.061,0
21562,India,24,Gujarat,440,Anand,2015,"Agriculture Year (Jul - Jun), 2015",Institutional,(10.0-20.0),Large,44.627,0,44.627,0
21563,India,24,Gujarat,440,Anand,2015,"Agriculture Year (Jul - Jun), 2015",Institutional,(1.0-2.0),Small,10.941,0,10.941,0
21564,India,24,Gujarat,440,Anand,2015,"Agriculture Year (Jul - Jun), 2015",Institutional,(2.0-3.0),Semi-Medium,15.038,0,15.038,0
21565,India,24,Gujarat,440,Anand,2015,"Agriculture Year (Jul - Jun), 2015",Institutional,20 & Above,Large,2079.926,0,2079.926,0
21566,India,24,Gujarat,440,Anand,2015,"Agriculture Year (Jul - Jun), 2015",Institutional,(3.0-4.0),Semi-Medium,7.492,0,7.492,0
21567,India,24,Gujarat,440,Anand,2015,"Agriculture Year (Jul - Jun), 2015",Institutional,(4.0-5.0),Medium,4.411,0,4.411,0
21568,India,24,Gujarat,440,Anand,2015,"Agriculture Year (Jul - Jun), 2015",Institutional,(5.0-7.5),Medium,6.109,0,6.109,0
21569,India,24,Gujarat,440,Anand,2015,"Agriculture Year (Jul - Jun), 2015",Institutional,(7.5-10.0),Medium,25.451,8.559,34.01,0
21570,India,24,Gujarat,440,Anand,2015,"Agriculture Year (Jul - Jun), 2015",Institutional,Below 0.5,Marginal,2.341,1.066,3.407,0
21571,India,24,Gujarat,440,Anand,2015,"Agriculture Year (Jul - Jun), 2015",Others,(0.5-1.0),Marginal,40381.522,588.956,40970.478,4.673
21572,India,24,Gujarat,440,Anand,2015,"Agriculture Year (Jul - Jun), 2015",Others,(10.0-20.0),Large,3221.825,453.614,3675.439,0
21573,India,24,Gujarat,440,Anand,2015,"Agriculture Year (Jul - Jun), 2015",Others,(1.0-2.0),Small,58452.355,822.984,59275.339,17.028
21574,India,24,Gujarat,440,Anand,2015,"Agriculture Year (Jul - Jun), 2015",Others,(2.0-3.0),Semi-Medium,30906.422,299.73,31206.152,25.433
21575,India,24,Gujarat,440,Anand,2015,"Agriculture Year (Jul - Jun), 2015",Others,20 & Above,Large,327.061,0,327.061,0
21576,India,24,Gujarat,440,Anand,2015,"Agriculture Year (Jul - Jun), 2015",Others,(3.0-4.0),Semi-Medium,16738.829,379.065,17117.894,0
21577,India,24,Gujarat,440,Anand,2015,"Agriculture Year (Jul - Jun), 2015",Others,(4.0-5.0),Medium,9804.355,334.455,10138.81,0
21578,India,24,Gujarat,440,Anand,2015,"Agriculture Year (Jul - Jun), 2015",Others,(5.0-7.5),Medium,11051.317,362.448,11413.765,0
21579,India,24,Gujarat,440,Anand,2015,"Agriculture Year (Jul - Jun), 2015",Others,(7.5-10.0),Medium,4315.418,190.851,4506.269,0
21580,India,24,Gujarat,440,Anand,2015,"Agriculture Year (Jul - Jun), 2015",Others,Below 0.5,Marginal,25684.337,563.022,26247.359,1.569
21581,India,24,Gujarat,440,Anand,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(0.5-1.0),Marginal,929.399,47.372,976.771,0
21582,India,24,Gujarat,440,Anand,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(10.0-20.0),Large,64.86,0,64.86,0
21583,India,24,Gujarat,440,Anand,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(1.0-2.0),Small,1502.652,4.215,1506.867,0
21584,India,24,Gujarat,440,Anand,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(2.0-3.0),Semi-Medium,776.387,23.742,800.129,0
21585,India,24,Gujarat,440,Anand,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,20 & Above,Large,0,0,0,0
21586,India,24,Gujarat,440,Anand,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(3.0-4.0),Semi-Medium,510.049,10.967,521.016,0
21587,India,24,Gujarat,440,Anand,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(4.0-5.0),Medium,356.356,8.316,364.672,0
21588,India,24,Gujarat,440,Anand,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(5.0-7.5),Medium,391.497,18.194,409.691,0
21589,India,24,Gujarat,440,Anand,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(7.5-10.0),Medium,156.742,0,156.742,0
21590,India,24,Gujarat,440,Anand,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,Below 0.5,Marginal,583.981,15.868,599.849,0
21591,India,24,Gujarat,440,Anand,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(0.5-1.0),Marginal,120.392,3.363,123.755,0
21592,India,24,Gujarat,440,Anand,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(10.0-20.0),Large,60.996,0,60.996,0
21593,India,24,Gujarat,440,Anand,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(1.0-2.0),Small,181.171,0.08,181.251,0
21594,India,24,Gujarat,440,Anand,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(2.0-3.0),Semi-Medium,109.499,0,109.499,0
21595,India,24,Gujarat,440,Anand,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,20 & Above,Large,0,0,0,0
21596,India,24,Gujarat,440,Anand,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(3.0-4.0),Semi-Medium,84.124,0,84.124,0
21597,India,24,Gujarat,440,Anand,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(4.0-5.0),Medium,59.25,0,59.25,0
21598,India,24,Gujarat,440,Anand,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(5.0-7.5),Medium,111.548,0,111.548,0
21599,India,24,Gujarat,440,Anand,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(7.5-10.0),Medium,97.222,0,97.222,0
21600,India,24,Gujarat,440,Anand,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,Below 0.5,Marginal,54.166,17.376,71.542,0
21601,India,24,Gujarat,441,Banas Kantha,2015,"Agriculture Year (Jul - Jun), 2015",Institutional,(0.5-1.0),Marginal,6.392,1.764,8.156,0
21602,India,24,Gujarat,441,Banas Kantha,2015,"Agriculture Year (Jul - Jun), 2015",Institutional,(10.0-20.0),Large,236.565,37.662,274.227,0
21603,India,24,Gujarat,441,Banas Kantha,2015,"Agriculture Year (Jul - Jun), 2015",Institutional,(1.0-2.0),Small,16.329,2.55,18.879,0
21604,India,24,Gujarat,441,Banas Kantha,2015,"Agriculture Year (Jul - Jun), 2015",Institutional,(2.0-3.0),Semi-Medium,25.817,2.465,28.282,0
21605,India,24,Gujarat,441,Banas Kantha,2015,"Agriculture Year (Jul - Jun), 2015",Institutional,20 & Above,Large,3253.616,0,3253.616,0
21606,India,24,Gujarat,441,Banas Kantha,2015,"Agriculture Year (Jul - Jun), 2015",Institutional,(3.0-4.0),Semi-Medium,30.493,0,30.493,0
21607,India,24,Gujarat,441,Banas Kantha,2015,"Agriculture Year (Jul - Jun), 2015",Institutional,(4.0-5.0),Medium,36.91,4.047,40.957,0
21608,India,24,Gujarat,441,Banas Kantha,2015,"Agriculture Year (Jul - Jun), 2015",Institutional,(5.0-7.5),Medium,49.019,18.97,67.989,0
21609,India,24,Gujarat,441,Banas Kantha,2015,"Agriculture Year (Jul - Jun), 2015",Institutional,(7.5-10.0),Medium,94.726,0,94.726,0
21610,India,24,Gujarat,441,Banas Kantha,2015,"Agriculture Year (Jul - Jun), 2015",Institutional,Below 0.5,Marginal,1.667,2.67,4.337,0
21611,India,24,Gujarat,441,Banas Kantha,2015,"Agriculture Year (Jul - Jun), 2015",Others,(0.5-1.0),Marginal,38305.074,788.576,39093.65,23.091
21612,India,24,Gujarat,441,Banas Kantha,2015,"Agriculture Year (Jul - Jun), 2015",Others,(10.0-20.0),Large,28718.831,1509.109,30227.94,6.539
21613,India,24,Gujarat,441,Banas Kantha,2015,"Agriculture Year (Jul - Jun), 2015",Others,(1.0-2.0),Small,135446.208,1919.89,137366.098,63.109
21614,India,24,Gujarat,441,Banas Kantha,2015,"Agriculture Year (Jul - Jun), 2015",Others,(2.0-3.0),Semi-Medium,130210.565,1506.277,131716.842,43.311
21615,India,24,Gujarat,441,Banas Kantha,2015,"Agriculture Year (Jul - Jun), 2015",Others,20 & Above,Large,264.37,880.587,1144.957,0
21616,India,24,Gujarat,441,Banas Kantha,2015,"Agriculture Year (Jul - Jun), 2015",Others,(3.0-4.0),Semi-Medium,101478.743,1535.523,103014.266,25.086
21617,India,24,Gujarat,441,Banas Kantha,2015,"Agriculture Year (Jul - Jun), 2015",Others,(4.0-5.0),Medium,78579.443,1344.105,79923.548,25.928
21618,India,24,Gujarat,441,Banas Kantha,2015,"Agriculture Year (Jul - Jun), 2015",Others,(5.0-7.5),Medium,111970.082,1657.925,113628.007,57.068
21619,India,24,Gujarat,441,Banas Kantha,2015,"Agriculture Year (Jul - Jun), 2015",Others,(7.5-10.0),Medium,41845.849,1123.404,42969.253,2.874
21620,India,24,Gujarat,441,Banas Kantha,2015,"Agriculture Year (Jul - Jun), 2015",Others,Below 0.5,Marginal,10418.745,315.814,10734.559,11.82
21621,India,24,Gujarat,441,Banas Kantha,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(0.5-1.0),Marginal,2372.399,283.36,2655.759,0
21622,India,24,Gujarat,441,Banas Kantha,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(10.0-20.0),Large,1263.377,0,1263.377,0
21623,India,24,Gujarat,441,Banas Kantha,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(1.0-2.0),Small,9131.093,114.102,9245.195,0
21624,India,24,Gujarat,441,Banas Kantha,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(2.0-3.0),Semi-Medium,6941.407,0.003,6941.41,0
21625,India,24,Gujarat,441,Banas Kantha,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,20 & Above,Large,171.827,43.739,215.566,0
21626,India,24,Gujarat,441,Banas Kantha,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(3.0-4.0),Semi-Medium,4599.561,0,4599.561,0
21627,India,24,Gujarat,441,Banas Kantha,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(4.0-5.0),Medium,3498.297,0.003,3498.3,0
21628,India,24,Gujarat,441,Banas Kantha,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(5.0-7.5),Medium,4309.53,0,4309.53,0
21629,India,24,Gujarat,441,Banas Kantha,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(7.5-10.0),Medium,1500.265,24.892,1525.157,0
21630,India,24,Gujarat,441,Banas Kantha,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,Below 0.5,Marginal,599.034,143.8,742.834,0
21631,India,24,Gujarat,441,Banas Kantha,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(0.5-1.0),Marginal,1893.65,42.074,1935.724,0
21632,India,24,Gujarat,441,Banas Kantha,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(10.0-20.0),Large,675.179,23.472,698.651,0
21633,India,24,Gujarat,441,Banas Kantha,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(1.0-2.0),Small,6544.549,0,6544.549,0
21634,India,24,Gujarat,441,Banas Kantha,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(2.0-3.0),Semi-Medium,5385.411,0.002,5385.413,0
21635,India,24,Gujarat,441,Banas Kantha,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,20 & Above,Large,23.099,22.375,45.474,0
21636,India,24,Gujarat,441,Banas Kantha,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(3.0-4.0),Semi-Medium,3579.55,0,3579.55,0
21637,India,24,Gujarat,441,Banas Kantha,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(4.0-5.0),Medium,2711.449,0,2711.449,0
21638,India,24,Gujarat,441,Banas Kantha,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(5.0-7.5),Medium,3208.102,0,3208.102,0
21639,India,24,Gujarat,441,Banas Kantha,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(7.5-10.0),Medium,1068.14,0,1068.14,0
21640,India,24,Gujarat,441,Banas Kantha,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,Below 0.5,Marginal,419.813,9.734,429.547,0
21641,India,24,Gujarat,442,Bharuch,2015,"Agriculture Year (Jul - Jun), 2015",Institutional,(0.5-1.0),Marginal,7.407,0,7.407,0
21642,India,24,Gujarat,442,Bharuch,2015,"Agriculture Year (Jul - Jun), 2015",Institutional,(10.0-20.0),Large,71.232,0,71.232,0
21643,India,24,Gujarat,442,Bharuch,2015,"Agriculture Year (Jul - Jun), 2015",Institutional,(1.0-2.0),Small,22.329,0,22.329,0
21644,India,24,Gujarat,442,Bharuch,2015,"Agriculture Year (Jul - Jun), 2015",Institutional,(2.0-3.0),Semi-Medium,19.146,0,19.146,0
21645,India,24,Gujarat,442,Bharuch,2015,"Agriculture Year (Jul - Jun), 2015",Institutional,20 & Above,Large,1077.03,0,1077.03,0
21646,India,24,Gujarat,442,Bharuch,2015,"Agriculture Year (Jul - Jun), 2015",Institutional,(3.0-4.0),Semi-Medium,13.4,0,13.4,0
21647,India,24,Gujarat,442,Bharuch,2015,"Agriculture Year (Jul - Jun), 2015",Institutional,(4.0-5.0),Medium,9.193,0,9.193,0
21648,India,24,Gujarat,442,Bharuch,2015,"Agriculture Year (Jul - Jun), 2015",Institutional,(5.0-7.5),Medium,18.04,0,18.04,0
21649,India,24,Gujarat,442,Bharuch,2015,"Agriculture Year (Jul - Jun), 2015",Institutional,(7.5-10.0),Medium,8.16,0,8.16,0
21650,India,24,Gujarat,442,Bharuch,2015,"Agriculture Year (Jul - Jun), 2015",Institutional,Below 0.5,Marginal,2.147,0,2.147,0
21651,India,24,Gujarat,442,Bharuch,2015,"Agriculture Year (Jul - Jun), 2015",Others,(0.5-1.0),Marginal,19939.801,1.686,19941.487,0
21652,India,24,Gujarat,442,Bharuch,2015,"Agriculture Year (Jul - Jun), 2015",Others,(10.0-20.0),Large,15726.522,93.337,15819.859,0
21653,India,24,Gujarat,442,Bharuch,2015,"Agriculture Year (Jul - Jun), 2015",Others,(1.0-2.0),Small,53854.2,5.498,53859.698,0
21654,India,24,Gujarat,442,Bharuch,2015,"Agriculture Year (Jul - Jun), 2015",Others,(2.0-3.0),Semi-Medium,44537.28,9.87,44547.15,0
21655,India,24,Gujarat,442,Bharuch,2015,"Agriculture Year (Jul - Jun), 2015",Others,20 & Above,Large,20,0,20,0
21656,India,24,Gujarat,442,Bharuch,2015,"Agriculture Year (Jul - Jun), 2015",Others,(3.0-4.0),Semi-Medium,33493.435,29.666,33523.101,0
21657,India,24,Gujarat,442,Bharuch,2015,"Agriculture Year (Jul - Jun), 2015",Others,(4.0-5.0),Medium,26323.844,43.049,26366.893,0.124
21658,India,24,Gujarat,442,Bharuch,2015,"Agriculture Year (Jul - Jun), 2015",Others,(5.0-7.5),Medium,39242.645,53.406,39296.051,0
21659,India,24,Gujarat,442,Bharuch,2015,"Agriculture Year (Jul - Jun), 2015",Others,(7.5-10.0),Medium,17581.611,175.628,17757.239,0
21660,India,24,Gujarat,442,Bharuch,2015,"Agriculture Year (Jul - Jun), 2015",Others,Below 0.5,Marginal,6606.491,5.087,6611.578,0
21661,India,24,Gujarat,442,Bharuch,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(0.5-1.0),Marginal,788.427,0,788.427,0
21662,India,24,Gujarat,442,Bharuch,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(10.0-20.0),Large,468.244,0,468.244,0
21663,India,24,Gujarat,442,Bharuch,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(1.0-2.0),Small,1875.545,0,1875.545,0
21664,India,24,Gujarat,442,Bharuch,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(2.0-3.0),Semi-Medium,1395.463,0,1395.463,0
21665,India,24,Gujarat,442,Bharuch,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,20 & Above,Large,0,0,0,0
21666,India,24,Gujarat,442,Bharuch,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(3.0-4.0),Semi-Medium,782.298,7.324,789.622,0
21667,India,24,Gujarat,442,Bharuch,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(4.0-5.0),Medium,643.369,0,643.369,0
21668,India,24,Gujarat,442,Bharuch,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(5.0-7.5),Medium,827.974,0,827.974,0
21669,India,24,Gujarat,442,Bharuch,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(7.5-10.0),Medium,497.157,0,497.157,0
21670,India,24,Gujarat,442,Bharuch,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,Below 0.5,Marginal,271.731,0,271.731,0
21671,India,24,Gujarat,442,Bharuch,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(0.5-1.0),Marginal,2999.922,0,2999.922,0
21672,India,24,Gujarat,442,Bharuch,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(10.0-20.0),Large,3489.882,0,3489.882,0
21673,India,24,Gujarat,442,Bharuch,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(1.0-2.0),Small,9788.85,4.073,9792.923,0
21674,India,24,Gujarat,442,Bharuch,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(2.0-3.0),Semi-Medium,8742.865,0,8742.865,0
21675,India,24,Gujarat,442,Bharuch,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,20 & Above,Large,23.017,0,23.017,0
21676,India,24,Gujarat,442,Bharuch,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(3.0-4.0),Semi-Medium,5971.32,5.747,5977.067,0
21677,India,24,Gujarat,442,Bharuch,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(4.0-5.0),Medium,4813.173,0,4813.173,0
21678,India,24,Gujarat,442,Bharuch,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(5.0-7.5),Medium,7627.096,0,7627.096,0
21679,India,24,Gujarat,442,Bharuch,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(7.5-10.0),Medium,3620.073,0,3620.073,0
21680,India,24,Gujarat,442,Bharuch,2015,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,Below 0.5,Marginal,813.683,1.889,815.572,0
21681,India,24,Gujarat,443,Bhavnagar,2015,"Agriculture Year (Jul - Jun), 2015",Institutional,(0.5-1.0),Marginal,6.679,2.398,9.077,0
21682,India,24,Gujarat,443,Bhavnagar,2015,"Agriculture Year (Jul - Jun), 2015",Institutional,(10.0-20.0),Large,212.838,0,212.838,0
21683,India,24,Gujarat,443,Bhavnagar,2015,"Agriculture Year (Jul - Jun), 2015",Institutional,(1.0-2.0),Small,33.705,2.621,36.326,0
21684,India,24,Gujarat,443,Bhavnagar,2015,"Agriculture Year (Jul - Jun), 2015",Institutional,(2.0-3.0),Semi-Medium,13.23,32.905,46.135,0.094
21685,India,24,Gujarat,443,Bhavnagar,2015,"Agriculture Year (Jul - Jun), 2015",Institutional,20 & Above,Large,4010.733,0,4010.733,0
21686,India,24,Gujarat,443,Bhavnagar,2015,"Agriculture Year (Jul - Jun), 2015",Institutional,(3.0-4.0),Semi-Medium,40.859,0,40.859,0
21687,India,24,Gujarat,443,Bhavnagar,2015,"Agriculture Year (Jul - Jun), 2015",Institutional,(4.0-5.0),Medium,42.996,0,42.996,0.253
21688,India,24,Gujarat,443,Bhavnagar,2015,"Agriculture Year (Jul - Jun), 2015",Institutional,(5.0-7.5),Medium,80.716,0,80.716,0
21689,India,24,Gujarat,443,Bhavnagar,2015,"Agriculture Year (Jul - Jun), 2015",Institutional,(7.5-10.0),Medium,50.671,9.591,60.262,0
21690,India,24,Gujarat,443,Bhavnagar,2015,"Agriculture Year (Jul - Jun), 2015",Institutional,Below 0.5,Marginal,2.966,1.916,4.882,0
21691,India,24,Gujarat,443,Bhavnagar,2015,"Agriculture Year (Jul - Jun), 2015",Others,(0.5-1.0),Marginal,36038.027,944.395,36982.422,4.521
21692,India,24,Gujarat,443,Bhavnagar,2015,"Agriculture Year (Jul - Jun), 2015",Others,(10.0-20.0),Large,18145.495,1631.63,19777.125,36.135
21693,India,24,Gujarat,443,Bhavnagar,2015,"Agriculture Year (Jul - Jun), 2015",Others,(1.0-2.0),Small,112013.313,1712.781,113726.094,26.993
21694,India,24,Gujarat,443,Bhavnagar,2015,"Agriculture Year (Jul - Jun), 2015",Others,(2.0-3.0),Semi-Medium,76696.937,1272.219,77969.156,11.933
21695,India,24,Gujarat,443,Bhavnagar,2015,"Agriculture Year (Jul - Jun), 2015",Others,20 & Above,Large,1008.685,767.101,1775.786,24.997
21696,India,24,Gujarat,443,Bhavnagar,2015,"Agriculture Year (Jul - Jun), 2015",Others,(3.0-4.0),Semi-Medium,48341.498,1161.139,49502.637,8.784
21697,India,24,Gujarat,443,Bhavnagar,2015,"Agriculture Year (Jul - Jun), 2015",Others,(4.0-5.0),Medium,35525.912,779.959,36305.871,2.548
21698,India,24,Gujarat,443,Bhavnagar,2015,"Agriculture Year (Jul - Jun), 2015",Others,(5.0-7.5),Medium,46985.313,1155.843,48141.156,5.065
21699,India,24,Gujarat,443,Bhavnagar,2015,"Agriculture Year (Jul - Jun), 2015",Others,(7.5-10.0),Medium,21109.71,746.072,21855.782,0.133
